ID,Dept,Number,Call,Credits,Taken,Undergrads,Name,Department,Culpa,,
CLIAV3660,,,1188,3,1,0,Mafia Movies,Other,,,
INAFU8912,,,63398,1,2,0,Tech Innovation/Sustainable Goals,International & public affairs,,,
ASTRW3102,,,20699,3,1,1,Planetary Dynamics and Physics,Astronomy,2848,,
BISTP8111,,,65949,3,1,0,Linear Regression Models,Other,,,
REGNU6647,,,78357,3,1,0,Intl Relatns of Northeast Asia,Other,,,
MUSIV2021,,,92748,3,1,1,Music In Contemp Native Amer,Music,,,
HISTK3996,,,93706,4,1,1,History of Colonial Ameri,History,,,
MATHK3996,,,47396,4,1,1,Differential Equations,Math,,,
ANTHV3714,,,64636,4,1,1,Zooarchaeology Method and T,Anthropology,,,
MGMTB7518,,,63214,3,1,1,Introduction to Venturing,Other,,,
ENGLW4330,,,24779,3,1,1,British Romanticism,English & Comp-Lit,,,
SOCIW3277,,,65745,3,2,1,Post Racial America,Sociology,6034,,
MUSIV3241,,,27551,3,1,1,Composition,Music,,,
MUSIW4319,,,19142,1,1,1,Ear-Training Vi,Music,,,
HISTW3722,,,12102,3,1,1,America and the Muslim World,History,1405,,
ENGLX3126,,,6129,3,1,1,Adv Projects Prose Writing,English & Comp-Lit,,,
MDESG4249,,,27201,4,1,1,"Jihad, Liberalism and Violence",Mid. East, South Asian, African Stud.,
HRTSV3190,,,98350,3,1,1,Int'L Human Rights Law,Other,,,
CLENW4521,,,74779,3,1,0,Comparative Modern Fictio,English & Comp-Lit,5737,,
WMSTW4320,,,8773,4,1,1,Queer Theories and Historie,Other,,,
CSERW1011,,,62593,3,4,3,Intro Asian American Studies,Other,,,
AHISC3011,,,63250,0,1,1,Intro to Architecture-Disc,Art History,,,
ENGLX3098,,,7793,1,1,1,The English Conference,English & Comp-Lit,,,
ENGLW4911,,,63291,3,1,1,Code and Poetry,English & Comp-Lit,,,
SOCIW3958,,,61993,4,1,1,Fact and Fiction,Sociology,,,
MUSIV3442,,,73677,3,2,2,"Song, Story, Affect",Music,,,
HISTW3705,,,70952,3,1,1,Modern Egypt,History,,,
MDESG4254,,,75534,3,1,1,"Arab Uprisings: Context,Origins",Mid. East, South Asian, African Stud.,
MDESG6031,,,76947,4,1,1,Nationalism In Middle Eas,Mid. East, South Asian, African Stud.,
AHISW3645,,,88399,3,1,1,20Th Cent Arch/City Plann,Art History,3623,,
FILMW3006,,,92546,3,2,2,Cinema Hist II: 1930-1960,Other,,,
FRENX3073,,,7161,3,2,1,Africa In Cinema,French,,,
CHEMG4103,,,22614,4,2,2,Organometallic Chemistry,Chemistry,6158,,
CHEMG8104,,,13901,2,1,1,Struc Determination In In,Chemistry,,,
BIOLX3388,,,7748,3,1,1,Tropical Ecology,Biology,,,
RELIV2615,,,76985,3,1,1,Religions of Harlem,Religion,,,
POLSV3614,,,7237,0,2,2,"Civil War, Interventtion Africa",Political Science,,,
MUSIV1596,,,5333,1,1,1,Barnard-Columbia-Chambr Singer,Music,,,
ZULUW1101,,,73905,4,1,1,Elementary Zulu I,Other,,,
POLSW3922,,,66408,4,2,2,The First Amendment,Political Science,1404,,
ASTRW1403,,,16563,3,7,2,"Earth, Moon, and Planets",Astronomy,2499,,
ENGLW3735,,,27065,4,1,1,"Grid,Fold,Crystal: Poetic Model",English & Comp-Lit,,,
ENN91L,,,73087,0,1,1,Metabolism/Endocrinology Rsch,Other,,,
PHYSW4011,,,63020,3,2,1,Particle Astrophys and Cosmology,Physics,,,
HUDKY4050,,,31729,3,1,0,Core Mthds Educ Data Mining,Other,,,
RUSSV3220,,,74741,3,1,1,Literature and Empire (19C Lit),Other,4571,,
RUSSV3320,,,1193,3,1,1,Masterpieces 20Th C Russ Lit,Other,,,
ENREX3810,,,952,4,1,1,Literary Approaches to Bible,Other,,,
MECEE6310,MECE,6310,97401,3,1,1,Mixture Theory For Bio Tissue,Mechanical Engineering,,,
HISTW3398,,,71770,3,1,1,Politics of Terror: French Rev,History,,,
HNGRW1101,,,17044,4,1,1,Elementary Hungarian I,Other,,,
ENGLW3267,,,64909,3,1,1,Foundations of American Lit I,English & Comp-Lit,415,,
DNCEX3332,,,340,1,2,2,Modern V,Dance,,,
JOURJ6102,,,13003,1,1,0,Investigative,Other,,,
FILMW3207,,,63066,0,1,0,Int'L Film Hist 1930-1960-Disc,Other,,,
ITALV3336,,,28363,3,1,0,Ital Lang/Cult Through Ci,Other,5607,,
ENGLX3120,,,7409,3,1,0,Creative Nonfictn: Journa,English & Comp-Lit,,,
ENGLX3187,,,4530,3,1,0,Amer Writers-Foreign Countrprt,English & Comp-Lit,,,
ELENE9404,ELEN,9404,88068,3,2,0,Sem In Lightwave Communicatns,Electrical Engineering,,,
BENGW1102,,,61782,4,1,1,Elementary Bengali II,Other,365,,
INAFU6018,,,91796,3,1,0,Intl Finance and Monetary Policy,International & public affairs,,,
DRANB7899,,,72849,3,2,0,Applied Regression Analysis,Other,,,
MRKTB7614,,,19920,3,1,0,Strategic Marketing In the Mod,Other,,,
PLANA4394,,,81750,3,1,0,Plan For Disasters,Other,,,
HISTX1401,,,2245,3,1,1,American Civlztn to Civil War,History,2018,,
ENGLW3710,,,95896,4,1,1,The Beat Generation,English & Comp-Lit,,,
SOCIW3264,,,21296,3,2,1,The Changing American Family,Sociology,,,
ITALW1202,,,16713,4,2,0,Intermediate Italian II,Other,5260,,
PSYCX1125,,,589,3,1,1,Psychology of Personality-Lec,Psychology,,,
RELIW3601,,,87446,3,1,1,Atoms and Eve: Sci and Rel In Amer,Religion,,,
CLENW4550,,,10312,3,1,1,Narrative and Human Rights,English & Comp-Lit,,,
WMSTX3125,,,8116,3,1,1,Intro to Sexuality Studies,Other,6075,,
AHISX3654,,,3424,3,1,1,Institutional Critique,Art History,,,
RELIV3730,,,87547,3,1,1,Philosophy of Religion,Religion,,,
ANTHV3064,,,11355,3,1,1,Death and the Body,Anthropology,4659,,
WRITW3330,,,63010,3,1,1,Hybrid Nonfiction Forms,Other,,,
EAASW3342,,,87998,4,2,2,Mythology of East Asia,East Asian Lang. & Cult.,,,
CSERW3916,,,71195,4,1,1,Native Amer and Indigenous Film,Other,,,
DTCHW1201,,,62997,4,2,2,Intermediate Dutch I,Other,,,
DTCHW1202,,,22173,4,2,2,Intermediate Dutch II,Other,6754,,
PSYCW3270,,,24755,3,1,1,Comput Approaches-Human Vision,Psychology,,,
INAFU6065,,,76030,3,2,0,The Economics of Energy,International & public affairs,,,
EESCV1010,,,89697,2,1,1,"Field Excur to Death Valley,Ca",Earth/Environmental Science,,,
CHEMG4221,,,61513,4,1,0,Quantum Chemistry I,Chemistry,,,
PSYCX2177,,,7700,3,2,2,Psychology of Drug Use and A,Psychology,,,
PHYSG6023,,,78199,3,1,0,Frontiers-Cond Matter Phys V,Physics,,,
ENVPU6228,,,88280,3,1,0,Role-Gov-Adv Corp Sustain Dev,Other,,,
INAFU6301,,,78246,3,2,1,Corporate Finance,International & public affairs,,,
EAASW4227,,,21348,4,1,0,E Asia-Rise of Globl Mid Class,East Asian Lang. & Cult.,,,
CHEMX3328,,,1558,2,2,2,Intro Organic Chemistry-Lab,Chemistry,4620,,
POLSW3215,,,13049,2,1,1,Workshop In Media and Politics,Political Science,,,
AHISV3673,,,74535,3,1,1,History of Photography,Art History,2129,,
ENGLX3188,,,9269,3,1,1,The Modern Novel,English & Comp-Lit,,,
INAFU4890,,,63147,3,1,1,Dynamics of Turkish Polit,International & public affairs,,,
MDESG4326,,,86035,3,1,1,Armenian Gencide Holocst Memry,Mid. East, South Asian, African Stud.,
ANTHV2005,,,17107,3,1,1,The Ethnographic Imagination,Anthropology,2959,,
ANTHV2205,,,25849,0,1,1,Ethnographic Imagination-Disc,Anthropology,,,
THTRV3997,,,3882,4,1,0,Sen Thesis: Performnce(Des,Other,,,
EARLW4310,,,23444,4,1,1,Life Writ/Tibet Buddhist List,Other,,,
MDESW4810,,,27780,4,1,1,Advanced Sanskrit I,Mid. East, South Asian, African Stud.,
ECONW4480,,,71503,3,1,1,Gender and Applied Economics,Economics,5557,,
POLSW4150,,,2870,3,1,1,Crisis and Critique: Frankfurt Sch,Political Science,,,
GERMW3444,,,12417,3,1,1,Survey of German Lit: 20C (Ger),Other,,,
GERMW3445,,,68248,3,1,1,Survey of German Lit: 20C,Other,3507,,
CHNSW4017,,,20164,4,1,1,Fourth Year Chinese Adv I,East Asian Lang. & Cult.,673,,
PHYSX3001,,,8802,3,1,1,Classical Waves - Lec,Physics,,,
EAASW3937,,,10029,4,2,2,Transnatl World/Mod Korn Cultr,East Asian Lang. & Cult.,,,
FINCB8399,,,67169,3,2,0,Advanced International Corpora,Business,,,
STATG8243,,,71085,3,2,0,Topics In Advanced Probability,Statistics,,,
INAFU6072,,,27699,3,2,0,Energy Systems Fundamentals,International & public affairs,,,
PHYSX3086,,,3377,3,1,0,Quantum Physics Laboratory,Physics,5725,,
INAFU6259,,,62786,3,1,0,Adaptation to Climate Change,International & public affairs,,,
ARCHA4609,,,60855,3,2,0,World Arch Project,Architecture,,,
THTRV3005,,,6194,3,1,0,Acting Brecht,Other,,,
MRKTB7699,,,10070,3,2,0,Catching Growth Waves In Emerg,Other,,,
MGMTB8513,,,18036,3,1,0,Personal Leadership and Success,Other,,,
AHISG4861,,,67598,3,1,0,Cinema and Painting,Art History,,,
LATNW4010,,,92647,3,1,0,Ovid: Metamorphoses,Other,3088,,
WRITW3336,,,10898,3,1,1,Translation Seminar,Other,,,
MRKTB9609,,,78033,3,1,0,(Phd)Consumer Behavior I,Other,,,
MGMTB7553,,,22384,3,1,0,Managerial Decision Making,Other,,,
PSYCG4270,,,3872,3,1,0,Cognitive Processes,Psychology,6258,,
AHISW4176,,,83400,3,2,1,"Art,Archaeol-Hist of Anatolia",Art History,,,
BUECB7216,,,75340,3,1,0,Economics of Strategic Behavio,Other,,,
GERMW4532,,,26442,3,1,1,German Cinema: Weimar (Eng),Other,,,
EEEBV1011,,,61416,3,1,0,Behavior Biol-Living Primates,Other,,,
EEEBW3208,,,13628,3,1,0,Explorations In Prim Anatomy,Other,,,
AHISW3238,,,62996,3,2,1,Arch of 11/12 Cent-Digital Age,Art History,,,
UKRNW1102,,,22599,4,1,1,Elementary Ukrainian II,Other,,,
DNCEX3339,,,3399,1,1,1,Advanced Contact Improvisatn,Dance,,,
MDESW1510,,,25766,5,2,2,1St Yr Mod Hebrew: Elem I,Mid. East, South Asian, African Stud.,634
CLENW4822,,,73677,3,1,1,19Th Century European Nov,English & Comp-Lit,1818,,
ENGLW4635,,,74156,3,1,1,Science Fiction Poetics,English & Comp-Lit,,,
HSEAW4712,,,88530,5,1,1,Local History In Tibet,East Asian Lang. & Cult.,,,
RELIV3742,,,13247,3,1,1,Freud and Derrida,Religion,,,
AHISW4849,,,25898,0,1,1,Neo-Dada and Pop Art,Art History,,,
ENGLW3920,,,22072,4,3,3,Sir Gawain and the Green,English & Comp-Lit,5680,,
GREKV1102,,,63256,4,1,1,Elementary Greek II,Other,4432,,
ENGLX3185,,,7443,3,1,1,Modrn British and Amercan P,English & Comp-Lit,,,
ELENE9801,ELEN,9801,21000,3,2,0,Seminar In Signal Processing,Electrical Engineering,,,
ENGLX3146,,,2771,3,2,2,Walk This Way,English & Comp-Lit,,,
HISTW3271,,,96046,3,1,1,Ukraine Hist: Unmaking Sov Emp,History,,,
ENGLW4619,,,72898,3,1,1,African-American Literature,English & Comp-Lit,,,
ENGLW3740,,,61966,4,1,1,The Novels of Toni Morrison,English & Comp-Lit,,,
HISTW3657,,,60951,3,3,2,Medieval Jewish Cultures,History,6843,,
VIETW1102,,,61714,4,1,1,First Year Vietnamese II,Other,,,
HISTW3448,,,12030,3,1,1,America Since 1945,History,,,
HISTX3388,,,2396,3,2,2,Intro to History of Science,History,,,
ASTRW3273,,,20949,3,1,0,High Energy Astrophysics,Astronomy,3369,,
PHYSG8083,,,60863,3,1,0,Condensed Matter Physics I,Physics,,,
IRSHW1102,,,61596,4,1,0,Elementary Irish II,Other,,,
MDESW3261,,,21351,0,1,0,Rethinking Middle East Politcs,Mid. East, South Asian, African Stud.,
DNCEX1250,,,3718,1,2,1,Hip Hop Dance and Culture,Dance,,,
MDESW4653,,,10846,4,1,0,A History of Modern Pakistan,Mid. East, South Asian, African Stud.,
AHISX2018,,,1809,4,1,0,Freestyle/Displcemnt Cont Art,Art History,,,
JOURJ6013,,,85849,3,1,0,Audience and Engagement,Other,,,
PSYCG4275,,,7414,4,1,0,Contemp Tpcs-Lang/Communicatn,Psychology,,,
SUMAK4035,,,63203,3,1,0,Ghg Emissions Carbon Footprint,Continuing Education,6609,,
MRKTB8624,,,14083,1,2,0,Consulting 101: Driving S,Other,,,
FINCB8396,,,10422,1,2,0,Institutional Investing: Alter,Business,,,
PHILG4415,,,28305,4,1,0,Symbolic Logic,Philosophy,,,
ARCHA6163,,,61046,3,1,0,Latin American Arch 1929-2012,Architecture,,,
PHILG4490,,,68097,3,1,0,Language and Mind,Philosophy,,,
SOCIW2420,,,28000,3,1,0,Race and Place In Urban America,Sociology,5566,,
REGNU6660,,,60898,3,1,0,Security/Intl Pol-Persian Gulf,Other,,,
ENGLW4507,,,15948,3,2,0,The Shape of Gothic Literature,English & Comp-Lit,,,
CHEMW3080,,,67599,4,2,0,Physical Chemistry II-Lectures,Chemistry,2832,,
HISTX3062,,,8421,3,1,0,Medvl Intellec Life 1050-1400,History,1489,,
FRENW3421,,,15512,3,2,0,Intro-Francophone Studies I,French,1129,,
CSERW3961,,,22975,4,1,0,Wealth and Poverty In the Us,Other,,,
HSEAW4882,,,27195,3,1,0,History of Modern China II,East Asian Lang. & Cult.,,,
HISTW4934,,,75954,4,1,0,Drugs and Poisons In World Hist,History,,,
HISTW4949,,,60101,4,1,0,Intro to the Hist of Emotions,History,,,
PUAFU6850,,,78530,3,1,0,Local and Global Corruption,Other,,,
FINCB7306,,,18870,0,1,0,Capital Markets and Investments,Business,,,
HUMAH1121,,,73248,3,1,0,Masterpieces-Western Art(Paris),Other,137,,
BIOLX1511,,,7333,0,2,0,Biol Bc1501 Recitation,Biology,,,
CZCHW1202,,,19467,4,1,0,Intermediate Czech II,Other,,,
CHEMG4230,,,71503,4,1,0,Statistical Thermodynamics,Chemistry,,,
ECONX3038,,,3989,3,1,0,International Money and Finance,Economics,,,
ASPHW1900,,,20803,1,2,0,Sem-Contemp Physics/Astronomy,Other,,,
ENGLX3143,,,3482,3,1,0,Middle Fictions,English & Comp-Lit,,,
MGMTB8526,,,12424,1,1,0,Launching Social Ventures,Other,,,
ENVPU6233,,,72997,0,4,0,Environmental Finance Prep,Other,,,
ARCHA4682,,,66449,3,1,0,Adv Energy Performance In Arch,Architecture,,,
FINCB7377,,,76387,3,4,0,Value Investing,Business,,,
GLHLM7207,,,26650,1,1,0,Research Methods In Global Hlth,Other,,,
EESCW2300,,,12632,4,1,0,Earth'S Enviro Syst: Life Syst,Earth/Environmental Science,2791,,
PHYSG8080,,,17951,3,2,0,Advanced Scientific Computing,Physics,,,
FINCB7345,,,14610,3,1,0,Entrepreneurial Finance and Priv,Business,,,
ENMEE6218,CEEM,6218,61753,3,1,0,Uncertainty Quatification-Engin Appl,Civil Engineering,,,
COMSW4560,COMS,4560,64701,3,3,1,Intro-Comp Appl-Hlth Cre/Biomd,Computer Science,,,
MRKTB8668,,,26251,3,1,0,Driving Strategic Impact: ,Other,,,
DROMB9128,,,25119,1,2,0,Statistical Learning And,Other,,,
DROMB9130,,,75536,3,2,0,Optimization In Practice,Other,,,
RMANW1201,,,62530,4,1,1,Intermediate Romanian I,Other,,,
SPANX3451,,,9809,3,1,1,Lit and Pop Cltre Franco'S Spain,Spanish & Portuguese,,,
HSEAG4888,,,68296,4,1,1,Women and Gender In Korean Hist,East Asian Lang. & Cult.,,,
ECONW4260,,,82746,3,1,1,Market Design,Economics,,,
ENGLF1013,,,17399,3,1,1,University Writing: Sust Dev,English & Comp-Lit,,,
LATNV1102,,,21107,4,2,1,Elementary Latin II,Other,5284,,
PHILV2101,,,68845,4,1,1,Presocratics to Augustine,Philosophy,672,,
SOCIW3900,,,63341,4,1,1,Societal Adapt to Terrorism,Sociology,3745,,
BCHMG4250,,,72050,4,1,0,Molecular Biophysics,Other,,,
LINGW4171,,,15849,3,1,1,Languages of Africa,Other,,,
DROMB9125,,,16080,3,1,0,(Phd) Social and Economic Net,Other,,,
MUSIG4500,,,73389,3,1,1,Jazz Transcription and Analysis,Music,,,
FRENX3022,,,5287,3,1,1,Major French Texts II,French,,,
SDEVW3360,,,22192,3,1,1,Disasters and Development,Other,,,
ANTHV3977,,,75965,4,1,1,Trauma,Anthropology,,,
CLEAW4101,,,68774,4,1,1,Literature and Culture Th,Other,187,,
HISTW3330,,,21226,3,1,1,Europe: Nazi New Order to Eu,History,2211,,
ASTRC1420,,,77380,3,1,0,Galaxies and Cosmology,Astronomy,5174,,
RELIW4622,,,27599,4,1,1,Spiritual Quest-August Wilson,Religion,,,
MDESW1404,,,28281,4,1,1,Intermediate Sanskrit I,Mid. East, South Asian, African Stud.,
MDESW1405,,,20866,4,1,1,Intermediate Sanskrit II,Mid. East, South Asian, African Stud.,
MDESW4812,,,60481,4,1,1,Advanced Sanskrit II,Mid. East, South Asian, African Stud.,
GERMW3333,,,61953,3,1,1,Intro to German Lit (German),Other,,,
MDESW3990,,,87030,3,1,1,"Sci,Rel and Polit In Ottoman Empire",Mid. East, South Asian, African Stud.,
HISTW3926,,,64529,3,1,1,Hist Origins of Human Rights,History,2720,,
VIARR4510,,,73334,3,1,1,Advanced Video,Visual Arts,,,
PHYSG6011,,,16777,3,2,1,Astrophysics I,Physics,,,
CMBSG6301,,,25512,4,1,0,"Biochem,Cell/Molecular Biol II",Other,,,
EEEBG6020,,,25358,4,1,0,Fund of Gis In Ecol/Conservatn,Other,,,
INBUB6501,,,76932,3,1,0,International Business,Other,,,
ARCHA6671,,,75799,3,1,0,Form Alliance+Dismant Oppostn,Architecture,,,
IEORE6608,IEOR,6608,14037,3,1,0,Integer Programming,Industrial Eng/Operations Res.,,,
RUSSV1201,,,72983,5,1,0,Second-Year Russian I,Other,2442,,
MRKTB8658,,,29873,3,1,0,Catching Growth Waves In Emerg,Other,,,
FILMR6033,,,21647,3,1,0,New Media Producing,Other,,,
LAWL6939,,,69265,4,1,0,Financial Inst and Finl Cri,Other,,,
MRKTB8632,,,74202,1,1,0,Managing Talent and Creativity I,Other,,,
INAFU6345,,,60847,3,1,0,Analyt Tec For Military Policy,International & public affairs,,,
POLSG4613,,,61248,3,1,0,Politics and Religion,Political Science,,,
FINCB8377,,,21766,1,1,0,Value Investing,Business,,,
MGMTB8512,,,18517,3,1,0,Advanced Organizational Change,Other,,,
EEEBV1111,,,12800,0,1,0,Behavioral Biol-Disc,Other,,,
CLYDW3500,,,79032,3,1,1,Readings: Humor In Jewish,Other,1792,,
POLSW3245,,,60692,3,1,1,Race-Ethnicity In Amercn Pltcs,Political Science,956,,
UKRNW1201,,,21433,4,1,1,Intermediate Ukrainian I,Other,,,
UKRNW1202,,,60913,4,1,1,Intermediate Ukrainian II,Other,,,
BIOCC3512,,,70967,3,1,1,Molecular Biology,Other,6017,,
ANTHV1007,,,77746,3,2,1,The Origins of Human Society,Anthropology,535,,
AHISW4084,,,79284,3,1,1,Mesoamerican Art and Archit,Art History,,,
SOCIC3998,,,19821,6,1,1,Individual Study I,Sociology,,,
PHILV3237,,,9239,3,1,1,Late Medvl and Modern Philos,Philosophy,3011,,
AHISW3921,,,70107,4,1,1,Patronage/Monuments of India,Art History,4762,,
AFRSX2006,,,7625,3,1,1,Introduction African Diaspora,Other,,,
AHISW3407,,,23153,3,1,1,"Early Italian Art, 1250-1500",Art History,5526,,
DTCHW3998,,,61785,1,1,1,Supervised Individual Research,Other,,,
PATHG6004,,,16248,3,1,0,Mechanisms In Hum Disease I,Other,,,
MDESW3260,,,15016,3,1,0,Rethinking Middle East Politcs,Mid. East, South Asian, African Stud.,
MDESW4636,,,17854,4,1,0,Readings In Urdu Lit II,Mid. East, South Asian, African Stud.,
BIOLX3363,,,8377,3,1,0,Lab In Molec and Cell Neurosci,Biology,3150,,
INDOW1202,,,76029,4,1,0,Intermediate Indonesian II,Other,,,
DNCEX2562,,,3921,3,1,0,Movement Analysis,Dance,,,
LAWL6231,,,85781,4,1,0,Corporations,Other,,,
CNYGO8712,,,10541,3,1,0,Nlp and Psychology,Other,,,
GERMW3635,,,20484,3,1,0,The German Novella,Other,,,
ENGLZ0002,,,86146,0,1,0,Winter Intensive,English & Comp-Lit,,,
FINCB8352,,,66740,3,1,0,Financing Energy Markets,Business,,,
PLANA6265,,,64531,1,1,0,Underwriting Intensive,Other,,,
EESCG6810,,,63876,3,1,0,The Carbon Cycle,Earth/Environmental Science,,,
ECONG5213,,,67750,3,1,0,Intro to Macroanalysis,Economics,,,
INAFU8104,,,80849,1,1,0,Role of Local Fin Sector-Devpt,International & public affairs,,,
A&HMY4168,,,51589,2,1,0,Composition Inst: Non-Major,Other,,,
ARCHA4620,,,73505,3,1,0,Building China Modern,Architecture,,,
ARCHA4788,,,88016,3,1,0,Modular Architecture,Architecture,,,
FILMW4005,,,63546,3,1,0,Script Analysis,Other,,,
CSENW1012,COMS,1012,86787,0,1,0,Computing For Social Sci,Other,,,
HSMEW3812,,,13751,0,3,0,History of South Asia I,Other,,,
ITALV1203,,,60061,6,1,0,Intensive Intermediat Italian,Other,4038,,
SUMAK4734,,,22297,1,1,0,Earth Inst Pra Env/Pol/Sus Mgt,Continuing Education,6720,,
VIARR3331,,,77011,3,1,0,Sculpture II,Visual Arts,,,
SPANW3416,,,87997,3,1,0,Spacialities In Latin America,Spanish & Portuguese,,,
CLCVW4411,,,1333,3,1,0,Egypt In the Classical Wo,Other,,,
GREKV1121,,,26711,4,1,0,Intensive Elementary Greek,Other,377,,
BIOLX1501,,,4681,2,2,0,Intro Lab/Organismal and Evol Bio,Biology,5141,,
CZCHW1101,,,75947,4,1,0,Elementary Czech I,Other,,,
POLSV3250,,,1449,3,1,0,Voting and Political Behavi,Political Science,,,
IEORE6704,IEOR,6704,67246,3,1,0,Queuing Theory and Applications,Industrial Eng/Operations Res.,,,
EEEBG4210,,,20953,4,1,0,Herpetology,Other,,,
PSYCW2250,,,26558,3,1,0,Evolution of Cognition,Psychology,4792,,
AULNO1101,,,25535,0,1,0,Elementary Latin I,Other,,,
BINFG4004,,,26281,3,1,0,Appl Clinical Info Systems,Other,,,
MUSIW3515,,,61796,1,1,0,Advanced Piano Instruction,Music,,,
SUMAK4310,,,72841,3,1,0,Prac-Innovatv Sustain Leadrshp,Continuing Education,,,
SIPAU9000,,,19691,3,1,0,Capstone Workshop,Other,,,
ENGLG6431,,,11283,4,1,0,Victorian Fiction,English & Comp-Lit,,,
BUECB7251,,,71123,3,1,0,Financial Markets and the E,Other,,,
FINCB8217,,,20885,3,2,0,Tool and Principles For Managi,Business,,,
PLANA6216,,,11946,3,1,0,Nyc Land Use Approvals,Other,,,
QMSSG4998,,,20901,3,2,0,Independent Study,Other,,,
MUSIV1581,,,86553,1,1,0,Collegium Musicum,Music,,,
FRENX3105,,,8391,3,2,0,Existentialism,French,,,
MDESW1614,,,72558,5,2,0,Urdu For Heritage Speakers,Mid. East, South Asian, African Stud.,
PATHG6100,,,92193,3,1,0,Stem Cells and Lineage Specific,Other,,,
ASTRW2001,,,15896,3,3,0,Intro to Astrophysics I,Astronomy,1538,,
ARCHA6830,,,19255,3,1,0,Urban Seminar I,Architecture,,,
BUECB7220,,,18258,3,1,0,The Private Sector and Internati,Other,,,
INAFU6243,,,78046,3,2,0,Int'L Environmental Policy,International & public affairs,,,
POLSV1013,,,4111,3,1,0,Political Theory I,Political Science,833,,
POLSV1015,,,1430,0,1,0,Political Theory I - Rec,Political Science,,,
PLANA4010,,,72797,3,1,0,Planning For Urban Energy Systems,Other,,,
BINFG4005,,,86032,3,1,0,Process Redesign-Complex Org,Other,,,
SIPAU9044,,,85033,3,1,0,Individual Research Course,Other,,,
SUMAK4140,,,61281,3,1,0,Sustainability Science,Continuing Education,5998,,
MDESW1910,,,15050,5,1,0,Elementary Modern Turkish,Mid. East, South Asian, African Stud.,5877
APAME9800,APAM,9800,73250,3,1,0,Doctoral Research Instruction,Other,,,
ASTRG8003,,,75145,3,1,0,Astrophysical Fluid Dynamics,Astronomy,,,
CZCHW1102,,,28387,4,1,0,Elementary Czech II,Other,,,
A&HMY4156,,,51332,2,1,0,Percussion Inst: Non-Majo,Other,,,
ENN036,,,62578,0,1,0,Endocrinology Preceptorship,Other,,,
PUAFU6190,,,23046,3,1,0,Extractive Indust and Sustain Devp,Other,,,
HISTW4596,,,26247,4,1,0,American Consumer Culture,History,,,
ASTRW1836,,,72198,3,1,0,Stars and Atoms,Astronomy,1849,,
ARCHA4112,,,18196,3,1,0,At II Structures In Architecture,Architecture,,,
BUECB9216,,,74940,1,1,0,Economics of Incentives,Other,,,
SPANW3566,,,74244,3,1,0,Cuba Inside and Out,Spanish & Portuguese,,,
HOWDC0001,,,11898,15,1,0,Full-Time Howard Program I,Other,,,
CHEMG4102,,,26396,4,1,0,Chemistry For the Brain,Chemistry,,,
EHSCP8390,,,28197,3,1,0,Tut-Environmentl Hlth Sciences,Other,,,
EDUCX2045,,,6439,1,1,0,Coll: Stem and Education,Other,,,
