ID,Dept,Number,Call,Credits,Taken,Undergrads,Name,Department,Culpa,,,,
BISTP6103,,,25029,3,2222,0,Introduction to Biostatistics,Other,,,,,
BISTP6104,,,63444,4,946,0,Intro-Biostatistical Methods,Other,,,,,
BISTP8190,,,90997,2,25,0,Tutorials In Biostatistics,Other,,,,,
BISTP8182,,,92072,1,158,0,Write-Successfl Nih Grant Applc,Other,,,,,
BRCEN0300,,,57846,0,101,0,The Barcelona Experience,Other,,,,,
BUECB7221,,,23798,3,43,0,Economics of Healthcare and Ph,Other,,,,,
BUECB7223,,,14886,3,312,0,Globalization and Markets and The,Other,,,,,
BUECB5914,,,66340,3,2,0,Global Capital Markets and Cur,Other,,,,,
BUECB5975,,,14487,3,2,0,Nobel Thinking,Other,,,,,
BUECB5921,,,12872,3,18,0,Asian Business and Economics,Other,,,,,
BUFEN0220,,,83548,0,1970,0,"Business,Finance and Econ - Lec",Other,,,,,
BUFEN0221,,,12193,0,1016,0,"Business, Finance and Economics",Other,,,,,
BUSIB7804,,,69554,1,15,0,Team Project - 1.5 Credits,Business,,,,,
BUSIK0701,,,62546,0,73,0,Business Edge,Business,,,,,
BUSIK4030,,,28441,3,106,0,Develop/Implementing New,Business,,,,,
BUSIK4301,,,82196,3,85,0,Mgt/Ldrshp/Knowldge Domai,Business,,,,,
BUSIK4850,,,93633,3,92,0,Oral Communications: Business,Business,,,,,
BUSIK7001,,,92246,6,15,0,Business Edge,Business,,,,,
BUSIB7760,,,63074,3,41,0,International Seminar: Istanbu,Business,,,,,
BUSIB5759,,,10857,3,21,0,International Assignment: China,Business,,,,,
BUSPN0235,,,62396,0,233,0,Business of Sports,Other,,,,,
BUSPN0236,,,71946,0,193,0,Business of Sports,Other,,,,,
CHEEE4252,EAEE,4252,69720,3,240,0,Intro-Surface and Colloid Chem,Other,,,,,
CHEMS0001,,,75421,0,207,0,Preparation-College Chemistry,Chemistry,,,,,
CHEMS1403,,,66510,3,158,0,General Chemistry I-Lectures,Chemistry,,,,,
CHEMS1404,,,23168,3,762,0,General Chemistry II-Lectures,Chemistry,,,,,
CHEMS1406,,,62192,0,472,0,General Chemistry - Rec,Chemistry,,,,,
CHEMS1500,,,74205,3,1121,0,General Chemistry: Laboratory,Chemistry,,,,,
CHEMS1501,,,17488,0,844,0,General Chemistry Lab-Lecture,Chemistry,,,,,
CHEMS3443,,,25183,3,269,0,Organic Chemistry I-Lectures,Chemistry,,,,,
CHEMS3444,,,16272,3,229,0,Organic Chemistry II-Lectures,Chemistry,,,,,
CHEMS3543,,,76220,3,652,0,Organic Chemistry Laboratory,Chemistry,,,,,
CHNSO1101,,,13346,5,3,0,Elem Chinese I: Beijing,East Asian Lang. & Cult.,,,,,
CHNSO1102,,,15996,5,3,0,Elem Chinese II: Beijing,East Asian Lang. & Cult.,,,,,
CHNSO1201,,,76996,5,30,0,Intermed Chinese I: Beijing,East Asian Lang. & Cult.,,,,,
CHNSO1202,,,87779,5,30,0,Intermed Chinese II: Beijing,East Asian Lang. & Cult.,,,,,
CHNSO4005,,,62347,5,26,0,Adv Chinese I: Beijing,East Asian Lang. & Cult.,,,,,
CHNSO4006,,,67797,5,26,0,Adv Chinese II: Beijing,East Asian Lang. & Cult.,,,,,
CHNSO4012,,,17069,5,9,0,Bus Chinese I (L3): Shanghai,East Asian Lang. & Cult.,,,,,
CHNSO4013,,,13944,5,9,0,Bus Chinese II (L3): Shanghai,East Asian Lang. & Cult.,,,,,
CHNSO4015,,,97796,5,7,0,Read Mod Chinese I: Beijing,East Asian Lang. & Cult.,,,,,
CHNSO4016,,,98546,5,7,0,Read Mod Chinese II: Beijing,East Asian Lang. & Cult.,,,,,
CHNSO4017,,,73746,5,1,0,Adv Read Mod Chines I: Beijing,East Asian Lang. & Cult.,,,,,
CHNSO4018,,,76696,5,1,0,Adv Read Mod Chines II: Beijing,East Asian Lang. & Cult.,,,,,
CHNSO4020,,,19254,5,9,0,Adv Bus Chines I (L4): Shanghai,East Asian Lang. & Cult.,,,,,
CHNSO4021,,,12379,5,9,0,Adv Bus Chines II(L4): Shanghai,East Asian Lang. & Cult.,,,,,
CIENE4130,CEEM,4130,25030,3,319,0,Design of Construction Systems,Civil Engineering,,,,,
CLCVS3255,,,12746,3,4,0,Soc Hist Under the Roman Emp,Other,,,,,
CLENS3208,,,75004,3,22,0,Modern Short Story,English & Comp-Lit,,,,,
CLLTS3310,,,90942,3,77,0,Classical Mythology,Other,,,,,
CLMES4031,,,82446,3,43,0,Cinema and Soc In Asia and Africa,English & Comp-Lit,,,,,
CLSLS3100,,,66092,3,4,0,The Archive and Creative Writer,Other,,,,,
CLSTO4200,,,80032,6,55,0,Archlgy Imperial Court: Tiv/Rom,Other,,,,,
COLAN0204,,,65944,0,416,0,Constitutional Law,Other,,,,,
COLAN0205,,,16347,0,130,0,Constitutional Law,Other,,,,,
COLPN0202,,,88008,0,1051,0,New Approaches to Mathematics,Other,,,,,
COLPN0210,,,86096,0,1051,0,Expository Writing,Other,,,,,
COLPN0212,,,95847,0,1051,0,Reading and Critical Thinking,Other,,,,,
COLPN0214,,,25997,0,1051,0,Study Skills and Res Techniques,Other,,,,,
COLPN0215,,,83047,0,964,0,Special,Other,,,,,
COMMK4170,,,90946,3,95,0,Crisis Communications,Other,,,,,
COMMK4260,,,81046,3,95,0,Value of Brand: Makng-Busi Case,Other,,,,,
COMMK4265,,,10796,3,83,0,Visualizing Brand,Other,,,,,
COMMK7001,,,21596,3,39,0,Spec Topics: Content Strategy,Other,,,,,
COMNN0240,,,67097,0,847,0,Communicating With Consumers,Other,,,,,
COMNN0241,,,10897,0,559,0,Communicating With Consumers,Other,,,,,
COMSS1004,,,22751,3,319,0,Intro-Comput Sci/Program In C,Computer Science,,,,,
COMSS1005,,,13840,3,103,0,Intro-Computer Programming,Computer Science,,,,,
COMSS3134,,,73788,3,176,0,Data Structures In Java,Computer Science,,,,,
COMSS3157,,,64876,4,46,0,Advanced Programming,Computer Science,,,,,
COMSS3203,,,21535,3,179,0,Discrete Mathematics,Computer Science,,,,,
COMSS3261,,,12624,3,77,0,Computer Science Theory,Computer Science,,,,,
COMSS4115,,,72572,3,38,0,Programming Lang and Transl,Computer Science,,,,,
COMSS4231,,,29231,3,96,0,Analysis of Algorithms,Computer Science,,,,,
COMSS4701,,,63660,3,122,0,Artificial Intelligence,Computer Science,,,,,
COMSS4910,,,11146,1,439,0,Curricular Practical Training,Computer Science,,,,,
COMSE6232,COMS,6232,12050,3,102,0,Analysis of Algorithms II,Computer Science,,,,,
COMSW4156,COMS,4156,67200,3,652,0,Advanced Software Engineering,Computer Science,,,,,
COMSW4203,COMS,4203,29673,3,158,0,Graph Theory,Computer Science,,,,,
COPRK4500,,,23316,3,95,0,Internship In Communications,Other,,,,,
CORPN0240,,,83533,0,517,0,Corporate Valuation,Other,,,,,
CORPN0241,,,28032,0,169,0,Corporate Valuation,Other,,,,,
CPLTS3541,,,20319,3,201,0,The Contemporary Short St,English & Comp-Lit,,,,,
CPRON0209,,,21096,0,261,0,Programming In C,Other,,,,,
CPRON0219,,,27897,0,261,0,Programming In C,Other,,,,,
DDIDN0230,,,68599,0,103,0,"Deity,Darwin,Intelligent Desgn",Other,,,,,
DDIDN0231,,,81598,0,39,0,"Deity,Darwin,Intelligent Desgn",Other,,,,,
DESCD0004,,,92497,0,6,0,Extended Fourth Year Clinical,Other,,,,,
DIFIN0207,,,93347,0,200,0,Digital Filmmaking,Other,,,,,
DIFIN0208,,,83532,0,86,0,Digital Filmmaking,Other,,,,,
DROMB7109,,,76051,3,132,0,Technology and Operations Stra,Other,,,,,
DROMB7114,,,67139,3,149,0,Applied Regression Analysis,Other,,,,,
DROMB9106,,,24944,3,25,0,(Phd) Applied Multivariate Sta,Other,,,,,
DROMB8111,,,18047,1,27,0,Analytcs For Business Research,Other,,,,,
DROMB7107,,,16102,3,79,0,Service Operations Management,Other,,,,,
DROMB5943,,,69172,3,2,0,Supply Chain Management,Other,,,,,
DROMB5961,,,15703,3,23,0,Managing Sport and Entertainme,Other,,,,,
DRWGN0200,,,16750,0,111,0,Drawing: Eye and Idea,Other,,,,,
DRWGN0201,,,27196,0,73,0,Drawing: Eye and Idea,Other,,,,,
EAASO4361,,,91596,4,6,0,Kurosawa and World: Tokyo,East Asian Lang. & Cult.,,,,,
EAEEE4550,EAEE,4550,28097,3,296,0,Catalysis of Emissions Control,Earth/Environmental Engineering,,,,,
EAEEE4901,VDEO,4901,77538,3,110,0,Environmental Microbiology,Earth/Environmental Engineering,,,,,
ECONS1105,,,11408,4,306,0,Principles of Economics,Economics,,,,,
ECONS3025,,,71356,3,222,0,Financial Economics,Economics,,,,,
ECONS3211,,,28015,3,109,0,Intermediate Microeconomics,Economics,,,,,
ECONS3213,,,62444,3,108,0,Intermediate Macroeconomics,Economics,,,,,
ECONS3412,,,19103,3,107,0,Intro to Econometrics,Economics,,,,,
ECONS4415,,,10192,3,209,0,Game Theory,Economics,,,,,
ECONS4500,,,70140,3,153,0,International Trade,Economics,,,,,
ECONS4615,,,26799,3,10,0,Law and Economics,Economics,,,,,
ECONS4998,,,11850,4,1,0,Supervised Independent Study,Economics,,,,,
EDPPY4040,,,21351,3,3,0,American Politics and Education,Other,,,,,
EEEBS1001,,,61228,3,121,0,Biodiversity,Other,,,,,
EEEBS1011,,,17887,3,112,0,Behavior Biol-Living Primates,Other,,,,,
EEEBS1115,,,68924,3,72,0,The Life Aquatic,Other,,,,,
EEEBS1801,,,25583,3,18,0,Ecol Persp On Food Production,Other,,,,,
EEEBS3810,,,60012,3,7,0,Intro to Molecular Ecology,Other,,,,,
EESCS1011,,,25506,4,36,0,Intro to Earth Sciences I,Earth/Environmental Science,,,,,
EESCS1411,,,76896,3,46,0,Intro to Earth Sciences I,Earth/Environmental Science,,,,,
EESCS3000,,,17746,3,3,0,Tutorial In Earth Science,Earth/Environmental Science,,,,,
EESCS9001,,,89281,3,5,0,Research In Earth and Envir Sci,Earth/Environmental Science,,,,,
EESCW4405,,,10848,3,286,0,Summer Sem: Climate and Society,Earth/Environmental Science,,,,,
EESCW4406,,,22397,3,293,0,Summer Intern: Clim and Society,Earth/Environmental Science,,,,,
EGLON0240,,,66896,0,453,0,Globalization,Other,,,,,
EGLON0242,,,91647,0,453,0,Globalization,Other,,,,,
EHSCP9303,,,78648,3,59,0,Hazardous Mater and Pblc Hl,Other,,,,,
EIPDN0201,,,82780,0,83,0,New Product Development - Lec,Other,,,,,
EIPDN0202,,,28031,0,83,0,New Product Development - Lec,Other,,,,,
ELENE6999,ELEN,6999,17053,1,344,0,Curricular Practical Training,Electrical Engineering,,,,,
ELENE4810,ELEN,4810,69684,3,675,0,Digital Signal Processing,Electrical Engineering,,,,,
ELENE6945,VDEO,6945,77208,3,212,0,Device Nanofabrication,Electrical Engineering,,,,,
EMPAU6035,,,76147,3,316,0,Open Economy Macroeconomics,Other,,,,,
EMPAU6223,,,91296,3,234,0,Politicl Envir of Policymaking,Other,,,,,
EMPAU6233,,,90941,3,273,0,Int'L Political Economy,Other,,,,,
EMPAU6237,,,16246,3,271,0,Global Context of Policymaking,Other,,,,,
EMPAU6600,,,88945,3,218,0,Economic Setting of Pub Policy,Other,,,,,
EMPAU9225,,,99691,3,318,0,Public Management Innovation,Other,,,,,
EMPAU9898,,,13441,3,41,0,Ind Study For Executive Mpa,Other,,,,,
EMPHP6532,,,80780,2,199,0,Human Resources Management,Other,,,,,
EMPHP8018,,,91204,1,342,0,Master Class,Other,,,,,
EMPHP8533,,,68246,3,262,0,Healthcare Finance,Other,,,,,
EMPHP8556,,,85797,1,84,0,Competitive Health Strategy,Other,,,,,
EMPHP8566,,,96396,1,85,0,Entrepreneurshp-Hlth Care Mgrs,Other,,,,,
EMPHP8569,,,83447,1,160,0,Hospital Management,Other,,,,,
ENGLS1010,,,16671,3,103,0,University Writing,Core,,,,,
ENGLS3024,,,76619,3,3,0,Digital Humanities,English & Comp-Lit,,,,,
ENGLS3233,,,67708,3,142,0,Shakespeare,English & Comp-Lit,,,,,
ENGLS3269,,,88496,3,25,0,British Modernism,English & Comp-Lit,,,,,
ENGLS3273,,,24367,3,163,0,Whitman and New York City,English & Comp-Lit,,,,,
ENGLS3283,,,75403,3,156,0,Reading David Foster Wall,English & Comp-Lit,,,,,
ENGLS3706,,,92946,3,6,0,Gothic Fiction In the Lon,English & Comp-Lit,,,,,
ENGLS3730,,,72971,3,7,0,"Modernsm,Fantsy,Mediev Br",English & Comp-Lit,,,,,
ENGLS3930,,,29630,3,8,0,Metaphysical Poetry,English & Comp-Lit,,,,,
ENGLS3933,,,64060,3,30,0,"Thackeray, Flaubert, Tols",English & Comp-Lit,,,,,
ENGLS3965,,,20719,3,18,0,Reading and Writing Food,English & Comp-Lit,,,,,
ENGLS4401,,,11807,3,62,0,18Th Century and Romantic Poetry,English & Comp-Lit,,,,,
ENGLS4452,,,71755,3,104,0,Comic Thea: Fr Shakespeare,English & Comp-Lit,,,,,
ENGLS4526,,,28414,3,47,0,Comic Books/Graphic Novels-Lit,English & Comp-Lit,,,,,
ENGLS4930,,,78030,3,21,0,Made In Amer: Mafia In Cinema,English & Comp-Lit,,,,,
ENGLZ0004,,,28396,4,2355,0,Alp Intensive-Summer A,English & Comp-Lit,,,,,
ENGLZ0010,,,88941,0,61,0,Engl For Adv Legal Study,English & Comp-Lit,,,,,
ENGLZ0014,,,12279,5,170,0,Engl For Prof Purpose: Business,English & Comp-Lit,,,,,
ENGLZ0015,,,60816,0,379,0,English For Prof Purpose: Sipa,English & Comp-Lit,,,,,
ENGLZ0020,,,71196,0,32,0,English For Prof Purposes: Ssw,English & Comp-Lit,,,,,
ENGLZ0045,,,69254,0,3976,0,Alp Summer Intensive C,English & Comp-Lit,,,,,
ENGLZ0080,,,86146,0,1218,0,Alp Summer Intensive B,English & Comp-Lit,,,,,
ENGLZ0089,,,81796,8,306,0,Advanced Academic Preparation,English & Comp-Lit,,,,,
ENGLZ4000,,,93496,0,12,0,Engl For Prof Purp: Comm Prac,English & Comp-Lit,,,,,
ENGLZ0013,,,10942,11,104,0,Tutorial In English,English & Comp-Lit,,,,,
ENGLS8999,,,11346,3,3,0,Renaissance Studies,English & Comp-Lit,,,,,
ENGSN0222,,,88530,0,82,0,Intro to Engineering,Other,,,,,
ENGSN0224,,,16751,0,82,0,Intro to Engineering,Other,,,,,
ENINN0201,,,17097,0,253,0,Chg the Wrld Via Ventur Creatn,Other,,,,,
ENINN0202,,,82779,0,253,0,Chg the Wrld Via Ventur Creatn,Other,,,,,
ENMEE4202,CEEM,4202,21302,3,83,0,Advanced Mechanics,Civil Engineering,,,,,
ENVBW2102,,,87529,3,196,0,See-U Brazil - Con Bio/Envir,Other,,,,,
ENVBW2103,,,14029,3,196,0,See-U Brazil - Fld Mthds-Ecol,Other,,,,,
ENVBW2115,,,60817,3,78,0,See-U Jordan-Con Bio/Envir,Other,,,,,
ENVBW2116,,,63780,3,78,0,See-U Jordan-Fld Mthds-Ecol,Other,,,,,
ENVBW2120,,,19255,3,16,0,See-U India-Con Bio/Envir,Other,,,,,
ENVBW2121,,,67296,3,16,0,See-U India-Fld Mthds-Ecol,Other,,,,,
ENVPU6111,,,82946,2,370,0,Principles of Ecology,Other,,,,,
ENVPU6112,,,11848,2,368,0,Urban Ecology,Other,,,,,
ENVPU6115,,,81279,2,555,0,Climatology,Other,,,,,
ENVPU6116,,,68443,2,553,0,Hydrology,Other,,,,,
ENVPU6220,,,91497,2,555,0,Environmental Chemistry,Other,,,,,
ENVPU6221,,,19693,2,554,0,Environmental Toxicology,Other,,,,,
ENVPU6241,,,65798,3,553,0,"Earth Syst,Envir Pol,Polcy Mgt",Other,,,,,
ENVPU6246,,,97397,1,176,0,Analytics In Enviro Sci Policy,Other,,,,,
ENVPU9229,,,77846,0,1105,0,Wks In Appl Earth Syst Mgmt II,Other,,,,,
EPIDM1001,,,69256,0,191,0,Intro to Epidemiology,Other,,,,,
EPIDP8400,,,83246,3,1000,0,Prins/Epid III: Data Analy/Epid,Other,,,,,
EPIDP6400,,,28397,3,3005,0,Principles of Epidemiology I,Other,,,,,
FILMS0420,,,17747,0,1,0,Discovering French Cinema,Film,,,,,
FILMS0431,,,77746,0,46,0,Television Writing Intensive,Film,,,,,
FILMS3001,,,62844,3,124,0,Intro-Study and Theory of Film,Film,,,,,
FILMS3020,,,19503,3,20,0,Cinema and New York City,Film,,,,,
FILMS3040,,,63005,6,52,0,Television Writing Intensive,Film,,,,,
FILMS3300,,,10591,3,87,0,New Hollywood: 1967-1980,Film,,,,,
FILMS3851,,,70539,3,35,0,The Art of Adaptation,Film,,,,,
FILMS4033,,,27198,3,10,0,Writing For the Web,Film,,,,,
FILMS4037,,,61628,3,69,0,Screenwriting I: Intro,Film,,,,,
FILMS4200,,,66596,3,14,0,Discovering French Cinema,Film,,,,,
FINCB7331,,,64707,0,137,0,Real Estate Finance,Business,,,,,
FINCB7422,,,29061,3,85,0,Banking and the Credit Markets,Business,,,,,
FINCB8424,,,20132,3,28,0,Competitive Advantage In,Business,,,,,
FINCB7421,,,72403,3,47,0,Quantitative Corporate Finance,Business,,,,,
FINCB7372,,,12454,3,443,0,Seminar In Value Investing,Business,,,,,
FINCB5377,,,73237,3,1,0,Value Investing,Business,,,,,
FINCB5915,,,22999,3,1,0,Hedge Funds,Business,,,,,
FINCB5962,,,75651,3,1,0,Financial Engineering and Risk M,Business,,,,,
FINCB7302,,,74835,3,2454,0,Capital Markets and Investments,Business,,,,,
FINMN0230,,,62030,0,476,0,Stock Market,Other,,,,,
FINMN0231,,,66646,0,174,0,Stock Market,Other,,,,,
FOVAN0205,,,10030,0,154,0,Probs In History of Art,Other,,,,,
FOVAN0220,,,97048,0,170,0,Architecture and Society,Other,,,,,
FRENO1201,,,17068,4,22,0,Intermed French I: Paris,French,,,,,
FRENO1202,,,11029,4,13,0,Intermed French II: Paris,French,,,,,
FRENO1205,,,13942,8,20,0,Accel Intermed French: Paris,French,,,,,
FRENO3405,,,12779,3,21,0,3Rd Yr Grammar and Comp: Paris,French,,,,,
FRENO3994,,,12191,3,54,0,Paris Context Inter I: Ha,French,,,,,
FRENS1101,,,18287,4,182,0,Elementary French I,French,,,,,
FRENS1102,,,25982,4,164,0,Elementary French II,French,,,,,
FRENS1201,,,77049,4,123,0,Intermediate French I,French,,,,,
FRENS1202,,,67684,4,136,0,Intermediate French II,French,,,,,
FRENS1204,,,24796,3,127,0,Rapid Reading and Translation,French,,,,,
FRENS3880,,,75833,3,39,0,Fr Expressv Dance-Nyc and Paris,French,,,,,
FRSTG6800,,,26796,6,58,0,M.A. Essay,Other,,,,,
FUNDK4325,,,88096,3,52,0,Portfolio Management,Other,,,,,
FUNDW4375,,,89529,3,107,0,Research For Fundraising,Other,,,,,
GAMBN0206,,,81097,0,1050,0,Genetics and Mol Biology,Other,,,,,
GAMBN0216,,,12396,0,1050,0,Genetics and Mol Biol-Lab,Other,,,,,
GERMS1115,,,66921,4,190,0,Accelerated Elem Reading I/Ii,Other,,,,,
GERMS1121,,,14669,8,80,0,Intensive Elem German I and II,Other,,,,,
GERMS1201,,,74617,4,48,0,Intermediate German I,Other,,,,,
GERMS1202,,,65705,4,45,0,Intermediate German II,Other,,,,,
GREKS1121,,,22364,6,38,0,Intensive Elementary Greek,Other,,,,,
GREKS1221,,,13453,6,40,0,Intens Inter Grek: Poetry/Prose,Other,,,,,
HBSSY4110,,,21099,3,6,0,Health Promotion For Children,Other,,,,,
HBSSY4114,,,20831,3,3,0,Health Promo Multicult Popultn,Other,,,,,
HBSSY5110,,,20283,3,17,0,Determinants of Health Behavr,Other,,,,,
HBSSY4116,,,20574,3,3,0,Health Education For Teachers,Other,,,,,
HBSVY5033,,,20597,3,2,0,Nutr Care Proc and Med Nutr I,Other,,,,,
HISTO3992,,,60529,4,11,0,Intro to Byzantine Hist: Istanbul,History,,,,,
HISTS3024,,,73401,3,39,0,Decline/Fall of the Roman Emp,History,,,,,
HISTS3123,,,64489,3,11,0,Censorhsp/Freedom-Express-Euro,History,,,,,
HISTS3428,,,21148,3,31,0,The Us Presidency 1789-Present,History,,,,,
HISTS3455,,,72185,3,17,0,Global Hist of the Us Military,History,,,,,
HISTS3519,,,63273,3,1,0,Dev of the Amer Welfare State,History,,,,,
HISTS3535,,,10797,3,36,0,Hist of the City of New York,History,,,,,
HISTS3760,,,19932,3,8,0,Main Currents In African Hist,History,,,,,
HISTS3807,,,97446,3,8,0,India and Europe,History,,,,,
HISTS3950,,,70969,3,6,0,Origins of the Economy,History,,,,,
HISTS4235,,,96347,4,14,0,"Cent Asia: Imp Legacies,New Img",History,,,,,
HISTS4327,,,27628,4,46,0,Consumer Culture In Mod Europe,History,,,,,
HISTS4584,,,62057,4,27,0,Soc Hist-Substance Abuse In Us,History,,,,,
HISTS4591,,,18716,4,3,0,Early Modern Spain,History,,,,,
HISTS4907,,,69753,4,7,0,The Radical Sixties,History,,,,,
HISTS6999,,,82147,3,5,0,Main Currents In African Hist,History,,,,,
HISTS8233,,,80034,4,3,0,Hist and Culture of Nomadic Civ,History,,,,,
HPMNP8536,,,83441,1,449,0,Health Information Technology,Other,,,,,
HRTSS4020,,,26412,3,107,0,Introduction to Human Rights,Other,,,,,
HRTSS4180,,,60841,3,81,0,Human Rights and Business,Other,,,,,
HRTSS4185,,,80942,3,39,0,Hum Rights/Global Econ Justice,Other,,,,,
HRTSS4190,,,17500,3,39,0,Human Rights and Visual Culture,Other,,,,,
HRTSS4215,,,77448,3,22,0,Int'L Human Rights Movement,Other,,,,,
HRTSS4220,,,68537,3,111,0,International Human Rights Law,Other,,,,,
HRTSS4400,,,15941,3,5,0,"Sexual Orient,Gendr Id,Hum Rts",Other,,,,,
HRTSS4999,,,78781,3,50,0,Supervised Individual Research,Other,,,,,
HSSLO4861,,,12347,5,14,0,Contemp Cities of Eurasia: Gsp,Other,,,,,
HUDKY4015,,,21094,3,10,0,Psychology of Thinking,Other,,,,,
HUDMY5026,,,54493,3,3,0,Intro to Data Analysis In R,Other,,,,,
HUDMY4120,,,20935,3,8,0,Basic Concepts In Statistics,Other,,,,,
HUMAS1121,,,25196,3,1172,0,Masterpieces of Western Art I,Other,,,,,
HUMAS1123,,,73800,3,1098,0,Masterpieces of Western Art I,Other,,,,,
IEORE4520,IEOR,4520,67001,3,161,0,Applied Systems Engineering,Industrial Eng/Operations Res.,,,,,
IKNSK4335,,,25941,3,176,0,Visualization of Information,Other,,,,,
IKNSK4336,,,73317,3,148,0,Social Media In the Organ,Other,,,,,
IKNSK4337,,,94692,3,152,0,Bldg Effectv Knwldg Srvcs,Other,,,,,
IKNSK4350,,,23346,4,302,0,Capstone Project Seminar,Other,,,,,
INAFS6387,,,71368,3,106,0,Terrorism and Counterterrorism,International & public affairs,,,,,
INAFS6552,,,28027,3,15,0,United Nations and Human Rights,International & public affairs,,,,,
INAFS6559,,,62457,3,50,0,The Un and Global Security,International & public affairs,,,,,
INAFS6569,,,19116,3,97,0,The Un and Development,International & public affairs,,,,,
INAFS6572,,,10204,3,39,0,Comparative Foreign Policy,International & public affairs,,,,,
INAFS6795,,,70152,3,49,0,Us Foreign Policy,International & public affairs,,,,,
INAFS6797,,,26811,3,44,0,Spec Ops and Nationl Security,International & public affairs,,,,,
INAFS6800,,,61241,3,73,0,Intl Relations: Thry and Concepts,International & public affairs,,,,,
INCRN0150,,,11948,0,121,0,Intro to Conflict Resolution,Other,,,,,
INCRN0151,,,26547,0,111,0,Intro to Conflict Resolution,Other,,,,,
INMKN0140,,,23147,0,138,0,Introduction to Marketing,Other,,,,,
INMKN0141,,,29570,0,111,0,Introduction to Marketing,Other,,,,,
INMMN0260,,,84281,0,106,0,A New Look At Math,Other,,,,,
INMMN0261,,,10798,0,91,0,A New Look At Math,Other,,,,,
INPSN0105,,,82396,0,139,0,Intro to Physical Science-Lab,Other,,,,,
INPSN0115,,,98297,0,139,0,Intro to Physical Science-Lab,Other,,,,,
INSPN0160,,,12897,0,133,0,Intro to Psychology,Other,,,,,
INSPN0161,,,28046,0,117,0,Intro to Psychology,Other,,,,,
ITADN0400,,,75531,0,117,0,Trial Advocacy,Other,,,,,
ITADN0401,,,10944,0,69,0,Trial Advocacy,Other,,,,,
ITALO1121,,,61780,6,15,0,Intensive Elem Italian: Venice,Other,,,,,
ITALO1203,,,88746,6,21,0,Intensive Inter Italian: Venice,Other,,,,,
ITALO4031,,,71146,3,3,0,Diversity In Italy: Venice,Other,,,,,
ITALS1101,,,17900,4,71,0,Elementary Italian I,Other,,,,,
ITALS1102,,,68936,4,39,0,Elementary Italian II,Other,,,,,
JOURJ4001,,,12446,3,185,0,Basic Computing,Other,,,,,
JOURJ6001,,,23696,6,2532,0,Reporting,Other,,,,,
JOURJ6045,,,94257,6,290,0,Masters Project,Other,,,,,
JPNSG4210,,,86798,3,48,0,Elem Japanese Lang Pedagogy,East Asian Lang. & Cult.,,,,,
JPNSG6412,,,21598,3,43,0,Phonetics,East Asian Lang. & Cult.,,,,,
JPNSG6413,,,22346,3,43,0,Syntax,East Asian Lang. & Cult.,Morph,,,,
JPNSG6415,,,73296,3,15,0,Semantics,East Asian Lang. & Cult.,,,,,
JPNSG6999,,,26030,3,51,0,M.A. Thesis Research,East Asian Lang. & Cult.,,,,,
JPNSO1201,,,29279,4,42,0,Intermed Japanese I: Kyoto,East Asian Lang. & Cult.,,,,,
JPNSO1202,,,61779,4,42,0,Intermed Japanese II: Kyoto,East Asian Lang. & Cult.,,,,,
JPNSO4007,,,99779,4,46,0,Classical Japanese I: Kyoto,East Asian Lang. & Cult.,,,,,
JPNSO4008,,,92191,4,45,0,Classical Japanese II: Kyoto,East Asian Lang. & Cult.,,,,,
JPNSO4217,,,68146,8,172,0,Adv Japanese I: Kyoto,East Asian Lang. & Cult.,,,,,
